strain	taxonomyId	accession	isRef	level	chromosomeCount	length	scaffoldCount	scaffoldN50	scaffoldL50	coverage	gcPercent	annotationStatus	pairedAccession	species	speciesTaxonomyId	lineageTaxonomyIds	taxonomicGroup	tolId	taxonomicLevelDomain	taxonomicLevelRealm	taxonomicLevelKingdom	taxonomicLevelPhylum	taxonomicLevelClass	taxonomicLevelOrder	taxonomicLevelFamily	taxonomicLevelGenus	taxonomicLevelSpecies	taxonomicLevelDomainId	taxonomicLevelRealmId	taxonomicLevelKingdomId	taxonomicLevelPhylumId	taxonomicLevelClassId	taxonomicLevelOrderId	taxonomicLevelFamilyId	taxonomicLevelGenusId	taxonomicLevelSpeciesId	commonName	ucscBrowser	geneModelUrl
	64668	GCF_023343835.1	True	Chromosome	40.0	1026755127	164	71229700	5	57.75	41.5	Full annotation	GCA_023343835.1	Lagopus muta	64668	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,1549675,8976,9005,466585,30409,64668	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Galliformes	Phasianidae	Lagopus	Lagopus muta	2759		33208	7711	8782	8976	9005	30409	64668			https://hgdownload.soe.ucsc.edu/hubs/GCF/023/343/835/GCF_023343835.1/genes/GCF_023343835.1_bLagMut1_primary.ncbiRefSeq.gtf.gz
	7994	GCF_023375975.1	True	Chromosome	25.0	1373169186	109	51923808	11	35	38.0	Full annotation	GCA_023375975.1	Astyanax mexicanus	7994	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,7898,186623,41665,32443,1489341,186625,186634,32519,186626,186628,7991,1489739,3391093,3391113,7993,7994	Actinopterygii	f	Eukaryota		Metazoa	Chordata	Actinopteri	Characiformes	Acestrorhamphidae	Astyanax	Astyanax mexicanus	2759		33208	7711	186623	7991	3391093	7993	7994	blind cave fish		https://hgdownload.soe.ucsc.edu/hubs/GCF/023/375/975/GCF_023375975.1/genes/GCF_023375975.1_AstMex3_surface.ncbiRefSeq.gtf.gz
	345164	GCF_023634085.1	True	Chromosome	24.0	1309366964	282	92426045	6	35.49	43.0	Full annotation	GCA_023634085.1	Falco cherrug	345164	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,3078114,3073808,3073809,8948,8949,8952,345164	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Falconiformes	Falconidae	Falco	Falco cherrug	2759		33208	7711	8782	8948	8949	8952	345164			https://hgdownload.soe.ucsc.edu/hubs/GCF/023/634/085/GCF_023634085.1/genes/GCF_023634085.1_bFalChe1.pri.ncbiRefSeq.gtf.gz
	8954	GCF_023634155.1	True	Chromosome	23.0	1311580791	124	93682670	6	28	42.5	Full annotation	GCA_023634155.1	Falco peregrinus	8954	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,3078114,3073808,3073809,8948,8949,8952,8954	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Falconiformes	Falconidae	Falco	Falco peregrinus	2759		33208	7711	8782	8948	8949	8952	8954	Wanderfalke		https://hgdownload.soe.ucsc.edu/hubs/GCF/023/634/155/GCF_023634155.1/genes/GCF_023634155.1_bFalPer1.pri.ncbiRefSeq.gtf.gz
	345155	GCF_023638135.1	True	Chromosome	24.0	1285492283	397	91472507	6	28	43.0	Full annotation	GCA_023638135.1	Falco biarmicus	345155	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,3078114,3073808,3073809,8948,8949,8952,345155	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Falconiformes	Falconidae	Falco	Falco biarmicus	2759		33208	7711	8782	8948	8949	8952	345155			https://hgdownload.soe.ucsc.edu/hubs/GCF/023/638/135/GCF_023638135.1/genes/GCF_023638135.1_bFalBia1.pri.ncbiRefSeq.gtf.gz
	109475	GCF_024139225.1	True	Chromosome	22.0	2471666657	147	131952995	8	142.65	40.0	Updated annotation	GCA_024139225.1	Suncus etruscus	109475	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,40674,32525,9347,1437010,314145,9362,9376,183662,9377,109475	Mammalia	m	Eukaryota		Metazoa	Chordata	Mammalia	Eulipotyphla	Soricidae	Suncus	Suncus etruscus	2759		33208	7711	40674	9362	9376	9377	109475			https://hgdownload.soe.ucsc.edu/hubs/GCF/024/139/225/GCF_024139225.1/genes/GCF_024139225.1_mSunEtr1.pri.cur.ncbiRefSeq.gtf.gz
	99487	GCF_024166365.1	True	Chromosome	29.0	3401247148	64	127432672	10	43	41.0	Updated annotation	GCA_024166365.1	Elephas maximus	9783	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,40674,32525,9347,311790,9779,9780,9782,9783,99487	Mammalia	m	Eukaryota		Metazoa	Chordata	Mammalia	Proboscidea	Elephantidae	Elephas	Elephas maximus	2759		33208	7711	40674	9779	9780	9782	9783			https://hgdownload.soe.ucsc.edu/hubs/GCF/024/166/365/GCF_024166365.1/genes/GCF_024166365.1_mEleMax1_primary_haplotype.ncbiRefSeq.gtf.gz
	286002	GCF_025201925.1	True	Chromosome	25.0	2460542086	621	162938067	5	57.78	44.5	Updated annotation	GCA_025201925.1	Gopherus flavomarginatus	286002	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,2841271,8459,8464,1579337,8486,8487,38771,286002	Testudines	r	Eukaryota		Metazoa	Chordata		Testudines	Testudinidae	Gopherus	Gopherus flavomarginatus	2759		33208	7711		8459	8487	38771	286002			https://hgdownload.soe.ucsc.edu/hubs/GCF/025/201/925/GCF_025201925.1/genes/GCF_025201925.1_rGopFla2.mat.asm.ncbiRefSeq.gtf.gz
	48708	GCF_025265405.1	True	Chromosome	22.0	2683375131	73	125805690	8	43.5	41.5	Full annotation	GCA_025265405.1	Mesoplodon densirostris	48708	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,40674,32525,9347,1437010,314145,91561,2653789,9721,9722,9756,9757,48708	Mammalia	m	Eukaryota		Metazoa	Chordata	Mammalia	Artiodactyla	Ziphiidae	Mesoplodon	Mesoplodon densirostris	2759		33208	7711	40674	91561	9756	9757	48708			https://hgdownload.soe.ucsc.edu/hubs/GCF/025/265/405/GCF_025265405.1/genes/GCF_025265405.1_mMesDen1_primary_haplotype.ncbiRefSeq.gtf.gz
	202280	GCF_026419915.1	True	Chromosome	30.0	1351447071	322	58111031	8	54	43.5	Updated annotation	GCA_026419915.1	Harpia harpyja	202280	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,3078114,3073808,3073811,2558200,56259,8955,202279,202280	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Accipitriformes	Accipitridae	Harpia	Harpia harpyja	2759		33208	7711	8782	2558200	56259	202279	202280			https://hgdownload.soe.ucsc.edu/hubs/GCF/026/419/915/GCF_026419915.1/genes/GCF_026419915.1_bHarHar1_primary_haplotype.ncbiRefSeq.gtf.gz
	27615	GCF_026419965.1	True	Chromosome	21.0	2555838840	580	122394096	8	23	42.0	Full annotation	GCA_026419965.1	Kogia breviceps	27615	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,40674,32525,9347,1437010,314145,91561,2653789,9721,9722,9750,9751,27615	Mammalia	m	Eukaryota		Metazoa	Chordata	Mammalia	Artiodactyla	Physeteridae	Kogia	Kogia breviceps	2759		33208	7711	40674	91561	9750	9751	27615			https://hgdownload.soe.ucsc.edu/hubs/GCF/026/419/965/GCF_026419965.1/genes/GCF_026419965.1_mKogBre1_haplotype_1.ncbiRefSeq.gtf.gz
	81927	GCF_026979565.1	True	Chromosome	41.0	1080440577	177	72553174	6	55	42.0	Full annotation	GCA_026979565.1	Vidua chalybeata	81927	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,3078114,3073808,3073809,9126,175121,37611,37612,37613,81927	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Passeriformes	Estrildidae	Vidua	Vidua chalybeata	2759		33208	7711	8782	9126	37611	37613	81927			https://hgdownload.soe.ucsc.edu/hubs/GCF/026/979/565/GCF_026979565.1/genes/GCF_026979565.1_bVidCha1_merged_haplotype.ncbiRefSeq.gtf.gz
	65483	GCF_027172205.1	True	Chromosome	20.0	1513131503	27	93623253	7	31.05	44.0	Updated annotation	GCA_027172205.1	Podarcis raffonei	65483	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,8504,8509,1329961,1329950,1329912,1329976,1329975,8522,162266,42163,65483	Lepidosauria	r	Eukaryota		Metazoa	Chordata	Lepidosauria	Squamata	Lacertidae	Podarcis	Podarcis raffonei	2759		33208	7711	8504	8509	8522	42163	65483			https://hgdownload.soe.ucsc.edu/hubs/GCF/027/172/205/GCF_027172205.1/genes/GCF_027172205.1_rPodRaf1.pri.ncbiRefSeq.gtf.gz
	310915	GCF_027358585.1	True	Chromosome	30.0	764974446	58	26128932	13	23.9	39.0	Updated annotation	GCA_027358585.1	Pangasianodon hypophthalmus	310915	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,7898,186623,41665,32443,1489341,186625,186634,32519,186626,186628,7995,1489793,7999,30992,310915	Actinopterygii	f	Eukaryota		Metazoa	Chordata	Actinopteri	Siluriformes	Pangasiidae	Pangasianodon	Pangasianodon hypophthalmus	2759		33208	7711	186623	7995	7999	30992	310915	Sutchi catfish		https://hgdownload.soe.ucsc.edu/hubs/GCF/027/358/585/GCF_027358585.1/genes/GCF_027358585.1_fPanHyp1.pri.ncbiRefSeq.gtf.gz
	233779	GCF_027358695.1	True	Chromosome	13.0	987655159	17	114150385	4	35.45	40.5	Updated annotation	GCA_027358695.2	Spea bombifrons	233779	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,8292,41666,8342,8431,8432,30316,233779	Amphibia	a	Eukaryota		Metazoa	Chordata	Amphibia	Anura	Pelobatidae	Spea	Spea bombifrons	2759		33208	7711	8292	8342	8432	30316	233779	plains spadefoot		https://hgdownload.soe.ucsc.edu/hubs/GCF/027/358/695/GCF_027358695.1/genes/GCF_027358695.1_aSpeBom1.2.pri.ncbiRefSeq.gtf.gz
	9470	GCF_027406575.1	True	Chromosome	26.0	2917154053	84	135917784	10	31.63	41.0	Updated annotation	GCA_027406575.1	Nycticebus coucang	9470	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,40674,32525,9347,1437010,314146,9443,376911,376917,9461,9469,9470	Mammalia	m	Eukaryota		Metazoa	Chordata	Mammalia	Primates	Lorisidae	Nycticebus	Nycticebus coucang	2759		33208	7711	40674	9443	9461	9469	9470			https://hgdownload.soe.ucsc.edu/hubs/GCF/027/406/575/GCF_027406575.1/genes/GCF_027406575.1_mNycCou1.pri.ncbiRefSeq.gtf.gz
	110931	GCF_027409185.1	True	Chromosome	20.0	2814418120	130	165781880	7	31.83	40.0	Full annotation	GCA_027409185.1	Cynocephalus volans	110931	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,40674,32525,9347,1437010,314146,30656,30657,9456,110931	Mammalia	m	Eukaryota		Metazoa	Chordata	Mammalia	Dermoptera	Cynocephalidae	Cynocephalus	Cynocephalus volans	2759		33208	7711	40674	30656	30657	9456	110931			https://hgdownload.soe.ucsc.edu/hubs/GCF/027/409/185/GCF_027409185.1/genes/GCF_027409185.1_mCynVol1.pri.ncbiRefSeq.gtf.gz
	13676	GCF_027409825.1	True	Chromosome	24.0	828681152	360	34636535	11	49.19	40.0	Updated annotation	GCA_027409825.1	Scomber japonicus	13676	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,7898,186623,41665,32443,1489341,186625,1489388,123365,123366,123367,123368,123369,1489872,1489885,1489894,8224,186745,186746,13675,13676	Actinopterygii	f	Eukaryota		Metazoa	Chordata	Actinopteri	Scombriformes	Scombridae	Scomber	Scomber japonicus	2759		33208	7711	186623	1489894	8224	13675	13676	Spanish mackerel		https://hgdownload.soe.ucsc.edu/hubs/GCF/027/409/825/GCF_027409825.1/genes/GCF_027409825.1_fScoJap1.pri.ncbiRefSeq.gtf.gz
	30427	GCF_027477595.1	True	Chromosome	41.0	1148216196	183	77212160	6	36.85	43.0	Full annotation	GCA_027477595.1	Haemorhous mexicanus	30427	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,3078114,3073808,3073809,9126,175121,9133,37599,1523891,30427	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Passeriformes	Fringillidae	Haemorhous	Haemorhous mexicanus	2759		33208	7711	8782	9126	9133	1523891	30427	California linnet		https://hgdownload.soe.ucsc.edu/hubs/GCF/027/477/595/GCF_027477595.1/genes/GCF_027477595.1_bHaeMex1.pri.ncbiRefSeq.gtf.gz
	29078	GCF_027574615.1	True	Chromosome	25.0	2008057866	48	102817582	9	95	43.5	Full annotation	GCA_027574615.1	Eptesicus fuscus	29078	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,40674,32525,9347,1437010,314145,9397,30560,9431,3371007,29078	Mammalia	m	Eukaryota		Metazoa	Chordata	Mammalia	Chiroptera	Vespertilionidae	Eptesicus	Eptesicus fuscus	2759		33208	7711	40674	9397	9431	3371007	29078			https://hgdownload.soe.ucsc.edu/hubs/GCF/027/574/615/GCF_027574615.1/genes/GCF_027574615.1_DD_ASM_mEF_20220401.ncbiRefSeq.gtf.gz
	2857394	GCF_027579445.1	True	Chromosome	37.0	1185463352	77	74723840	6	34.27	43.0	Full annotation	GCA_027579445.1	Ammospiza nelsoni	2857394	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,3078114,3073808,3073809,9126,1729112,2517974,2857394	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Passeriformes	Passerellidae	Ammospiza	Ammospiza nelsoni	2759		33208	7711	8782	9126	1729112	2517974	2857394			https://hgdownload.soe.ucsc.edu/hubs/GCF/027/579/445/GCF_027579445.1/genes/GCF_027579445.1_bAmmNel1.pri.ncbiRefSeq.gtf.gz
	443677	GCF_027579695.1	True	Chromosome	28.0	2341916362	38	83992109	11	33.08	42.5	Full annotation	GCA_027579695.1	Neoarius graeffei	443677	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,7898,186623,41665,32443,1489341,186625,186634,32519,186626,186628,7995,1489793,31017,475172,443677	Actinopterygii	f	Eukaryota		Metazoa	Chordata	Actinopteri	Siluriformes	Ariidae	Neoarius	Neoarius graeffei	2759		33208	7711	186623	7995	31017	475172	443677			https://hgdownload.soe.ucsc.edu/hubs/GCF/027/579/695/GCF_027579695.1/genes/GCF_027579695.1_fNeoGra1.pri.ncbiRefSeq.gtf.gz
	8345	GCF_027579735.1	True	Chromosome	12.0	10019663791	2467	1241340601	4	92.75	39.0	Updated annotation	GCA_027579735.1	Bombina bombina	8345	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,8292,41666,8342,30312,8344,8345	Amphibia	a	Eukaryota		Metazoa	Chordata	Amphibia	Anura	Bombinatoridae	Bombina	Bombina bombina	2759		33208	7711	8292	8342	30312	8344	8345			https://hgdownload.soe.ucsc.edu/hubs/GCF/027/579/735/GCF_027579735.1/genes/GCF_027579735.1_aBomBom1.pri.ncbiRefSeq.gtf.gz
	42254	GCF_027595985.1	True	Chromosome	12.0	2405993548	65	374364821	3	35.71	43.0	Full annotation	GCA_027595985.1	Sorex araneus	42254	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,40674,32525,9347,1437010,314145,9362,9376,183663,9379,42254	Mammalia	m	Eukaryota		Metazoa	Chordata	Mammalia	Eulipotyphla	Soricidae	Sorex	Sorex araneus	2759		33208	7711	40674	9362	9376	9379	42254	Eurasian shrew		https://hgdownload.soe.ucsc.edu/hubs/GCF/027/595/985/GCF_027595985.1/genes/GCF_027595985.1_mSorAra2.pri.ncbiRefSeq.gtf.gz
	150705	GCF_027789765.1	True	Chromosome	15.0	2214937069	2200	153439414	6	69.99	44.0	Full annotation	GCA_027789765.1	Dendropsophus ebraccatus	150705	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,8292,41666,8342,8416,8417,8418,192734,374051,374069,150705	Amphibia	a	Eukaryota		Metazoa	Chordata	Amphibia	Anura	Hylidae	Dendropsophus	Dendropsophus ebraccatus	2759		33208	7711	8292	8342	8418	374069	150705			https://hgdownload.soe.ucsc.edu/hubs/GCF/027/789/765/GCF_027789765.1/genes/GCF_027789765.1_aDenEbr1.pat.ncbiRefSeq.gtf.gz
	2857398	GCF_027887145.1	True	Chromosome	40.0	1241209685	282	78443464	6	34.18	43.5	Full annotation	GCA_027887145.1	Ammospiza caudacuta	2857398	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,3078114,3073808,3073809,9126,1729112,2517974,2857398	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Passeriformes	Passerellidae	Ammospiza	Ammospiza caudacuta	2759		33208	7711	8782	9126	1729112	2517974	2857398			https://hgdownload.soe.ucsc.edu/hubs/GCF/027/887/145/GCF_027887145.1/genes/GCF_027887145.1_bAmmCau1.pri.ncbiRefSeq.gtf.gz
	2991368	GCF_027887155.1	True	Chromosome	25.0	2211221380	76	144565223	5	30.26	44.5	Full annotation	GCA_027887155.1	Malaclemys terrapin	8485	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,2841271,8459,8464,1579337,8486,8476,8484,8485,2991368	Testudines	r	Eukaryota		Metazoa	Chordata		Testudines	Emydidae	Malaclemys	Malaclemys terrapin	2759		33208	7711		8459	8476	8484	8485			https://hgdownload.soe.ucsc.edu/hubs/GCF/027/887/155/GCF_027887155.1/genes/GCF_027887155.1_rMalTer1.hap1.ncbiRefSeq.gtf.gz
	13616	GCF_027887165.1	True	Chromosome	10.0	3586166573	13	538302405	3	32.9	38.0	Full annotation	GCA_027887165.1	Monodelphis domestica	13616	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,40674,32525,9263,38605,9265,126287,13615,13616	Mammalia	m	Eukaryota		Metazoa	Chordata	Mammalia	Didelphimorphia	Didelphidae	Monodelphis	Monodelphis domestica	2759		33208	7711	40674	38605	9265	13615	13616			https://hgdownload.soe.ucsc.edu/hubs/GCF/027/887/165/GCF_027887165.1/genes/GCF_027887165.1_mMonDom1.pri.ncbiRefSeq.gtf.gz
	82168	GCF_028017835.1	True	Chromosome	25.0	2309740635	106	146456333	5	30.12	44.5	Full annotation	GCA_028017835.1	Emys orbicularis	82168	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,2841271,8459,8464,1579337,8486,8476,82167,82168	Testudines	r	Eukaryota		Metazoa	Chordata		Testudines	Emydidae	Emys	Emys orbicularis	2759		33208	7711		8459	8476	82167	82168			https://hgdownload.soe.ucsc.edu/hubs/GCF/028/017/835/GCF_028017835.1/genes/GCF_028017835.1_rEmyOrb1.hap1.ncbiRefSeq.gtf.gz
	61452	GCF_028018385.1	True	Chromosome	20.0	2468345093	33	150204169	7	32.2	42.0	Full annotation	GCA_028018385.1	Neofelis nebulosa	61452	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,40674,32525,9347,1437010,314145,33554,379583,9681,338153,61451,61452	Mammalia	m	Eukaryota		Metazoa	Chordata	Mammalia	Carnivora	Felidae	Neofelis	Neofelis nebulosa	2759		33208	7711	40674	33554	9681	61451	61452			https://hgdownload.soe.ucsc.edu/hubs/GCF/028/018/385/GCF_028018385.1/genes/GCF_028018385.1_mNeoNeb1.pri.ncbiRefSeq.gtf.gz
	44398	GCF_028018845.1	True	Chromosome	36.0	1162015399	40	74254230	6	31.58	43.0	Full annotation	GCA_028018845.1	Melospiza georgiana	44398	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,3078114,3073808,3073809,9126,1729112,44395,44398	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Passeriformes	Passerellidae	Melospiza	Melospiza georgiana	2759		33208	7711	8782	9126	1729112	44395	44398			https://hgdownload.soe.ucsc.edu/hubs/GCF/028/018/845/GCF_028018845.1/genes/GCF_028018845.1_bMelGeo1.pri.ncbiRefSeq.gtf.gz
	9764	GCF_028021215.1	True	Chromosome	23.0	2982418581	703	126538682	10	29.61	41.5	Full annotation	GCA_028021215.1	Eschrichtius robustus	9764	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,40674,32525,9347,1437010,314145,91561,2653789,9721,9761,9762,9763,9764	Mammalia	m	Eukaryota		Metazoa	Chordata	Mammalia	Artiodactyla	Eschrichtiidae	Eschrichtius	Eschrichtius robustus	2759		33208	7711	40674	91561	9762	9763	9764	gray whale		https://hgdownload.soe.ucsc.edu/hubs/GCF/028/021/215/GCF_028021215.1/genes/GCF_028021215.1_mEscRob2.pri.ncbiRefSeq.gtf.gz
	2746895	GCF_028023285.1	True	Chromosome	22.0	2678442663	774	122071569	9	30	41.5	Full annotation	GCA_028023285.1	Balaenoptera ricei	2746895	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,40674,32525,9347,1437010,314145,91561,2653789,9721,9761,9765,9766,2746895	Mammalia	m	Eukaryota		Metazoa	Chordata	Mammalia	Artiodactyla	Balaenopteridae	Balaenoptera	Balaenoptera ricei	2759		33208	7711	40674	91561	9765	9766	2746895			https://hgdownload.soe.ucsc.edu/hubs/GCF/028/023/285/GCF_028023285.1/genes/GCF_028023285.1_mBalRic1.hap2.ncbiRefSeq.gtf.gz
	9315	GCF_028372415.1	True	Chromosome	9.0	3447464908	272	489668034	3	30.4	38.5	Full annotation	GCA_028372415.2	Notamacropus eugenii	9315	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,40674,32525,9263,38609,9307,1960649,9315	Mammalia	m	Eukaryota		Metazoa	Chordata	Mammalia	Diprotodontia	Macropodidae	Notamacropus	Notamacropus eugenii	2759		33208	7711	40674	38609	9307	1960649	9315			https://hgdownload.soe.ucsc.edu/hubs/GCF/028/372/415/GCF_028372415.1/genes/GCF_028372415.1_mMacEug1.pri_v2.ncbiRefSeq.gtf.gz
	8795	GCF_028389875.1	True	Chromosome	40.0	1269000025	179	82467789	5	32.9	42.5	Full annotation	GCA_028389875.1	Rhea pennata	8795	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8783,8792,8793,8796,8795	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Rheiformes	Rheidae	Rhea	Rhea pennata	2759		33208	7711	8782	8792	8793	8796	8795	lesser rhea		https://hgdownload.soe.ucsc.edu/hubs/GCF/028/389/875/GCF_028389875.1/genes/GCF_028389875.1_bPtePen1.pri.ncbiRefSeq.gtf.gz
	495146	GCF_028390025.1	True	Chromosome	12.0	8872758793	3127	846894890	5	26.91	45.5	Full annotation	GCA_028390025.1	Pseudophryne corroboree	495146	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,8292,41666,8342,8416,650418,8365,218471,30348,495146	Amphibia	a	Eukaryota		Metazoa	Chordata	Amphibia	Anura	Myobatrachidae	Pseudophryne	Pseudophryne corroboree	2759		33208	7711	8292	8342	8365	30348	495146	southern corroboree frog		https://hgdownload.soe.ucsc.edu/hubs/GCF/028/390/025/GCF_028390025.1/genes/GCF_028390025.1_aPseCor3.hap2.ncbiRefSeq.gtf.gz
	75485	GCF_028500815.1	True	Chromosome	32.0	1353621101	716	88208671	5	33	44.5	Full annotation	GCA_028500815.1	Rissa tridactyla	75485	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,3078114,8906,8910,70930,75485	Aves	b	Eukaryota		Metazoa	Chordata	Aves	Charadriiformes	Laridae	Rissa	Rissa tridactyla	2759		33208	7711	8782	8906	8910	70930	75485			https://hgdownload.soe.ucsc.edu/hubs/GCF/028/500/815/GCF_028500815.1/genes/GCF_028500815.1_bRisTri1.patW.cur.20221130.ncbiRefSeq.gtf.gz
